serverTime,millis,temperature,humidity,dewPoint
"2025-12-07T11:37:38.580Z","10166026","16.6","64","9.4"
"2025-12-07T11:37:48.594Z","10176040","16.6","64","9.4"
"2025-12-07T11:37:58.632Z","10186078","16.6","64","9.4"
"2025-12-07T11:38:08.600Z","10196046","16.6","64","9.4"
"2025-12-07T11:38:18.599Z","10206046","16.6","64","9.4"
"2025-12-07T11:38:28.596Z","10216043","16.6","64","9.4"
"2025-12-07T11:38:38.607Z","10226054","16.6","64","9.4"
"2025-12-07T11:38:48.603Z","10236050","16.6","64","9.4"
"2025-12-07T11:38:58.634Z","10246080","16.6","64","9.4"
"2025-12-07T11:39:08.621Z","10256068","16.6","64","9.4"
"2025-12-07T11:39:18.642Z","10266089","16.6","64","9.4"
"2025-12-07T11:39:28.644Z","10276091","16.6","65","9.6"
"2025-12-07T11:39:38.676Z","10286123","16.6","65","9.6"
"2025-12-07T11:39:48.708Z","10296126","16.6","65","9.6"
"2025-12-07T11:39:58.684Z","10306131","16.6","65","9.6"
"2025-12-07T11:40:08.682Z","10316130","16.6","65","9.6"
"2025-12-07T11:40:18.692Z","10326131","17","65","10"
"2025-12-07T11:40:28.689Z","10336136","17","65","10"
"2025-12-07T11:40:38.687Z","10346135","17","65","10"
"2025-12-07T11:40:48.714Z","10356162","17","65","10"
"2025-12-07T11:40:58.710Z","10366157","17","64","9.8"
"2025-12-07T11:41:08.711Z","10376158","17","64","9.8"
"2025-12-07T11:41:18.718Z","10386165","17","64","9.8"
"2025-12-07T11:41:28.718Z","10396165","17","64","9.8"
"2025-12-07T11:41:44.120Z","10411562","17","64","9.8"
"2025-12-07T11:41:54.098Z","10421544","17","64","9.8"
"2025-12-07T11:42:04.103Z","10431550","17","64","9.8"
"2025-12-07T11:42:14.118Z","10441565","17","64","9.8"
"2025-12-07T11:42:24.144Z","10451573","17","64","9.8"
"2025-12-07T11:42:34.136Z","10461583","17","64","9.8"
"2025-12-07T11:42:44.132Z","10471579","17","64","9.8"
"2025-12-07T11:42:54.157Z","10481604","17","64","9.8"
"2025-12-07T11:43:04.143Z","10491591","17","64","9.8"
"2025-12-07T11:43:14.147Z","10501595","17","64","9.8"
"2025-12-07T11:43:24.160Z","10511608","17","64","9.8"
"2025-12-07T11:43:34.157Z","10521605","17","64","9.8"
"2025-12-07T11:43:44.172Z","10531620","17","64","9.8"
"2025-12-07T11:43:54.166Z","10541614","17","64","9.8"
"2025-12-07T11:44:04.166Z","10551614","17","64","9.8"
"2025-12-07T11:44:14.177Z","10561624","17","64","9.8"
"2025-12-07T11:44:24.167Z","10571616","17","64","9.8"
"2025-12-07T11:44:34.193Z","10581626","17","64","9.8"
"2025-12-07T11:44:44.191Z","10591639","17","64","9.8"
"2025-12-07T11:44:54.219Z","10601666","17","64","9.8"
"2025-12-07T11:45:04.216Z","10611665","17","64","9.8"
"2025-12-07T11:45:14.384Z","10621831","17","64","9.8"
"2025-12-07T11:45:24.237Z","10631685","17","64","9.8"
"2025-12-07T11:45:34.253Z","10641701","17","64","9.8"
"2025-12-07T11:45:44.314Z","10651750","17","64","9.8"
"2025-12-07T11:45:54.283Z","10661731","17","64","9.8"
"2025-12-07T11:46:04.265Z","10671714","17","64","9.8"
"2025-12-07T11:46:14.319Z","10681763","17","64","9.8"
"2025-12-07T11:46:27.215Z","10694660","17","64","9.8"
"2025-12-07T11:46:37.204Z","10704653","17","64","9.8"
"2025-12-07T11:46:47.228Z","10714674","17","64","9.8"
"2025-12-07T11:46:57.223Z","10724671","17","64","9.8"
"2025-12-07T11:47:07.234Z","10734682","17","64","9.8"
"2025-12-07T11:47:17.234Z","10744683","17","64","9.8"
"2025-12-07T11:47:27.262Z","10754710","17","64","9.8"
"2025-12-07T11:47:37.252Z","10764700","17","64","9.8"
"2025-12-07T11:47:47.254Z","10774701","17","64","9.8"
"2025-12-07T11:47:57.267Z","10784714","17","64","9.8"
"2025-12-07T11:48:07.296Z","10794745","17","64","9.8"
"2025-12-07T11:48:17.288Z","10804737","17","64","9.8"
"2025-12-07T11:48:27.302Z","10814744","17","64","9.8"
"2025-12-07T11:48:37.301Z","10824751","17","64","9.8"
"2025-12-07T11:48:47.295Z","10834745","17","64","9.8"
"2025-12-07T11:48:57.314Z","10844763","17","64","9.8"
"2025-12-07T11:49:07.321Z","10854771","17","64","9.8"
"2025-12-07T11:49:17.341Z","10864791","17","64","9.8"
"2025-12-07T11:49:27.338Z","10874787","17","64","9.8"
"2025-12-07T11:49:37.354Z","10884803","17","64","9.8"
"2025-12-07T11:49:47.348Z","10894797","17","64","9.8"
"2025-12-07T11:49:57.371Z","10904801","17","64","9.8"
"2025-12-07T11:50:07.366Z","10914816","17","64","9.8"
"2025-12-07T11:50:17.402Z","10924851","17","64","9.8"
"2025-12-07T11:50:27.383Z","10934833","17","64","9.8"
"2025-12-07T11:50:37.376Z","10944826","17","64","9.8"
"2025-12-07T11:50:47.386Z","10954830","17","64","9.8"
"2025-12-07T11:50:57.393Z","10964843","17","64","9.8"
"2025-12-07T11:51:07.418Z","10974868","17","64","9.8"
"2025-12-07T11:51:17.417Z","10984862","17","64","9.8"
"2025-12-07T11:51:27.443Z","10994892","17","64","9.8"
"2025-12-07T11:51:42.364Z","11009811","17","64","9.8"
"2025-12-07T11:51:52.375Z","11019825","17","64","9.8"
"2025-12-07T11:52:02.367Z","11029818","17","64","9.8"
"2025-12-07T11:52:12.394Z","11039844","17","64","9.8"
"2025-12-07T11:52:22.388Z","11049837","17","64","9.8"
"2025-12-07T11:52:32.416Z","11059866","17","64","9.8"
"2025-12-07T11:52:42.400Z","11069851","17","64","9.8"
"2025-12-07T11:52:52.418Z","11079861","17","64","9.8"
"2025-12-07T11:53:07.544Z","11094990","17","64","9.8"
"2025-12-07T11:53:17.515Z","11104965","17","64","9.8"
"2025-12-07T11:53:27.524Z","11114974","17","64","9.8"
"2025-12-07T11:53:37.543Z","11124992","17","64","9.8"
"2025-12-07T11:53:47.569Z","11135001","17","64","9.8"
"2025-12-07T11:53:57.566Z","11145016","17","64","9.8"
"2025-12-07T11:54:07.570Z","11155021","17","64","9.8"
"2025-12-07T11:54:17.586Z","11165035","17","64","9.8"
"2025-12-07T11:54:27.571Z","11175021","17","64","9.8"
"2025-12-07T11:54:37.597Z","11185047","17","64","9.8"
"2025-12-07T11:54:47.601Z","11195051","17","64","9.8"
"2025-12-07T11:55:02.581Z","11210027","17","65","10"
"2025-12-07T11:55:12.574Z","11220020","17","65","10"
"2025-12-07T11:55:22.596Z","11230031","17","64","9.8"
"2025-12-07T11:55:32.586Z","11240037","17","64","9.8"
"2025-12-07T11:55:42.590Z","11250041","17","64","9.8"
"2025-12-07T11:55:52.610Z","11260060","17","64","9.8"
"2025-12-07T11:56:02.609Z","11270059","17","65","10"
"2025-12-07T11:56:12.621Z","11280072","17","65","10"
"2025-12-07T11:56:22.632Z","11290082","17","65","10"
"2025-12-07T11:56:32.648Z","11300098","17","65","10"
"2025-12-07T11:56:42.653Z","11310103","17","65","10"
"2025-12-07T11:56:52.667Z","11320119","17","65","10"
"2025-12-07T11:57:02.671Z","11330122","17","65","10"
"2025-12-07T11:57:12.698Z","11340149","17","65","10"
"2025-12-07T11:57:22.691Z","11350143","17","65","10"
"2025-12-07T11:57:32.698Z","11360150","17","65","10"
"2025-12-07T11:57:42.698Z","11370150","17","65","10"
"2025-12-07T11:57:52.725Z","11380177","17","65","10"
"2025-12-07T11:58:02.716Z","11390167","17","65","10"
"2025-12-07T11:58:12.735Z","11400185","17","65","10"
"2025-12-07T11:58:22.737Z","11410188","17","65","10"
"2025-12-07T11:58:32.765Z","11420217","17","65","10"
"2025-12-07T11:58:42.758Z","11430210","17","65","10"
"2025-12-07T11:58:52.776Z","11440228","17","65","10"
"2025-12-07T11:59:02.779Z","11450230","17","65","10"
"2025-12-07T11:59:12.803Z","11460255","17","65","10"
"2025-12-07T11:59:22.805Z","11470239","17","65","10"
"2025-12-07T11:59:32.791Z","11480243","17","65","10"
"2025-12-07T11:59:47.320Z","11494767","17","65","10"
"2025-12-07T11:59:57.302Z","11504754","17","65","10"
"2025-12-07T12:00:07.324Z","11514775","17","65","10"
"2025-12-07T12:00:17.315Z","11524767","17","65","10"
"2025-12-07T12:00:27.319Z","11534770","17","65","10"
"2025-12-07T12:00:37.329Z","11544782","17","65","10"
"2025-12-07T12:01:28.709Z","11596157","17","65","10"
"2025-12-07T12:01:38.674Z","11606126","17","65","10"
"2025-12-07T12:01:48.682Z","11616134","17","65","10"
"2025-12-07T12:01:58.694Z","11626145","17","65","10"
"2025-12-07T12:02:08.691Z","11636143","17","65","10"
"2025-12-07T12:02:18.701Z","11646154","17","65","10"
"2025-12-07T12:02:28.701Z","11656154","17","65","10"
"2025-12-07T12:02:38.737Z","11666186","17","65","10"
"2025-12-07T12:02:48.713Z","11676166","17.1","65","10.1"
"2025-12-07T12:02:58.735Z","11686178","17.4","65","10.4"
"2025-12-07T12:03:08.739Z","11696191","17.4","65","10.4"
"2025-12-07T12:03:18.739Z","11706192","17.4","65","10.4"
"2025-12-07T12:03:28.752Z","11716207","17.4","65","10.4"
"2025-12-07T12:03:38.772Z","11726217","17.4","65","10.4"
"2025-12-07T12:03:48.774Z","11736228","17.4","65","10.4"
"2025-12-07T12:03:58.806Z","11746258","17.4","65","10.4"
"2025-12-07T12:04:08.795Z","11756247","17.4","65","10.4"
"2025-12-07T12:04:18.824Z","11766255","17.4","65","10.4"
"2025-12-07T12:04:28.811Z","11776265","17.4","65","10.4"
"2025-12-07T12:04:38.814Z","11786267","17.4","65","10.4"
"2025-12-07T12:04:48.824Z","11796277","17.4","65","10.4"
"2025-12-07T12:04:58.818Z","11806272","17.4","65","10.4"
"2025-12-07T12:05:08.853Z","11816306","17.4","65","10.4"
"2025-12-07T12:05:18.847Z","11826301","17.4","65","10.4"
"2025-12-07T12:05:28.864Z","11836318","17.4","65","10.4"
"2025-12-07T12:05:38.864Z","11846317","17.4","65","10.4"
"2025-12-07T12:05:48.899Z","11856352","17.4","65","10.4"
"2025-12-07T12:05:58.870Z","11866324","17.4","65","10.4"
"2025-12-07T12:06:08.871Z","11876325","17.4","65","10.4"
"2025-12-07T12:06:18.894Z","11886349","17.4","65","10.4"
"2025-12-07T12:06:28.892Z","11896346","17.4","65","10.4"
"2025-12-07T12:06:38.907Z","11906362","17.4","65","10.4"
"2025-12-07T12:06:48.899Z","11916353","17.4","65","10.4"
"2025-12-07T12:06:58.922Z","11926360","17.4","64","10.2"
"2025-12-07T12:07:08.910Z","11936364","17.4","64","10.2"
"2025-12-07T12:07:18.912Z","11946366","17.4","64","10.2"
"2025-12-07T12:07:28.938Z","11956392","17.4","64","10.2"
"2025-12-07T12:07:38.926Z","11966380","17.4","64","10.2"
"2025-12-07T12:07:48.944Z","11976398","17.4","64","10.2"
"2025-12-07T12:07:58.938Z","11986393","17.4","64","10.2"
"2025-12-07T12:08:08.938Z","11996393","17.4","64","10.2"
"2025-12-07T12:08:18.952Z","12006406","17.4","64","10.2"
"2025-12-07T12:08:28.948Z","12016402","17.4","64","10.2"
"2025-12-07T12:08:38.969Z","12026407","17.4","64","10.2"
"2025-12-07T12:08:48.959Z","12036414","17.4","64","10.2"
"2025-12-07T12:08:58.965Z","12046419","17.4","64","10.2"
"2025-12-07T12:09:09.010Z","12056462","17.4","64","10.2"
"2025-12-07T12:09:18.981Z","12066435","17.4","64","10.2"
"2025-12-07T12:09:28.991Z","12076445","17.4","64","10.2"
"2025-12-07T12:09:38.989Z","12086443","17.4","64","10.2"
"2025-12-07T12:09:49.012Z","12096446","17.4","64","10.2"
"2025-12-07T12:09:59.005Z","12106459","17.4","64","10.2"
"2025-12-07T12:10:09.011Z","12116465","17.4","65","10.4"
"2025-12-07T12:10:19.024Z","12126478","17.4","65","10.4"
"2025-12-07T12:10:29.025Z","12136479","17.4","65","10.4"
"2025-12-07T12:10:39.036Z","12146490","17.4","65","10.4"
"2025-12-07T12:10:49.034Z","12156488","17.4","65","10.4"
"2025-12-07T12:10:59.062Z","12166517","17.4","65","10.4"
"2025-12-07T12:11:09.047Z","12176502","17.4","65","10.4"
"2025-12-07T12:11:19.072Z","12186526","17.4","65","10.4"
"2025-12-07T12:11:29.081Z","12196536","17.4","65","10.4"
"2025-12-07T12:11:39.092Z","12206531","17.4","65","10.4"
"2025-12-07T12:11:49.081Z","12216536","17.4","65","10.4"
"2025-12-07T12:11:59.092Z","12226547","17.4","65","10.4"
"2025-12-07T12:12:09.113Z","12236568","17.4","65","10.4"
"2025-12-07T12:12:19.102Z","12246558","17.4","65","10.4"
"2025-12-07T12:12:29.125Z","12256579","17.4","65","10.4"
"2025-12-07T12:12:39.122Z","12266577","17.4","65","10.4"
"2025-12-07T12:12:49.143Z","12276599","17.4","65","10.4"
"2025-12-07T12:12:59.140Z","12286596","17.4","65","10.4"
"2025-12-07T12:13:09.158Z","12296612","17.4","65","10.4"
"2025-12-07T12:13:19.152Z","12306607","17.4","65","10.4"
"2025-12-07T12:13:29.180Z","12316635","17.4","65","10.4"
"2025-12-07T12:13:39.173Z","12326628","17.4","65","10.4"
"2025-12-07T12:13:49.199Z","12336650","17.4","65","10.4"
"2025-12-07T12:13:59.199Z","12346654","17.4","65","10.4"
"2025-12-07T12:14:09.229Z","12356684","17.4","65","10.4"
"2025-12-07T12:14:19.205Z","12366661","17.4","65","10.4"
"2025-12-07T12:14:29.235Z","12376687","17.4","65","10.4"
"2025-12-07T12:14:39.227Z","12386683","17.4","64","10.2"
"2025-12-07T12:14:49.260Z","12396716","17.4","64","10.2"
"2025-12-07T12:14:59.246Z","12406702","17.4","65","10.4"
"2025-12-07T12:15:09.253Z","12416709","17.4","65","10.4"
"2025-12-07T12:15:19.263Z","12426719","17.4","65","10.4"
"2025-12-07T12:15:29.267Z","12436724","17.4","65","10.4"
"2025-12-07T12:15:39.276Z","12446732","17.4","65","10.4"
"2025-12-07T12:15:49.275Z","12456732","17.4","65","10.4"
"2025-12-07T12:15:59.293Z","12466732","17.4","65","10.4"
"2025-12-07T12:16:09.285Z","12476741","17.4","65","10.4"
"2025-12-07T12:16:19.305Z","12486752","17.4","65","10.4"
"2025-12-07T12:16:29.319Z","12496775","17.4","65","10.4"
"2025-12-07T12:16:39.303Z","12506760","17.4","65","10.4"
"2025-12-07T12:16:49.323Z","12516779","17.4","65","10.4"
"2025-12-07T12:16:59.309Z","12526766","17.4","65","10.4"
"2025-12-07T12:17:09.341Z","12536798","17.4","65","10.4"
"2025-12-07T12:17:19.323Z","12546780","17.4","65","10.4"
"2025-12-07T12:17:29.324Z","12556781","17.4","65","10.4"
"2025-12-07T12:17:39.344Z","12566801","17.4","65","10.4"
"2025-12-07T12:17:49.338Z","12576794","17.4","65","10.4"
"2025-12-07T12:17:59.344Z","12586801","17.4","65","10.4"
"2025-12-07T12:18:09.356Z","12596812","17.4","65","10.4"
"2025-12-07T12:18:19.368Z","12606814","17.4","65","10.4"
"2025-12-07T12:18:29.364Z","12616821","17.4","65","10.4"
"2025-12-07T12:18:39.365Z","12626821","17.4","65","10.4"
"2025-12-07T12:18:49.388Z","12636845","17.4","65","10.4"
"2025-12-07T12:18:59.386Z","12646844","17.4","65","10.4"
"2025-12-07T12:19:09.409Z","12656856","17.4","65","10.4"
"2025-12-07T12:19:19.402Z","12666858","17.4","65","10.4"
"2025-12-07T12:19:29.466Z","12676911","17.4","65","10.4"
"2025-12-07T12:19:39.422Z","12686879","17.4","65","10.4"
"2025-12-07T12:19:49.442Z","12696898","17.4","65","10.4"
"2025-12-07T12:19:59.448Z","12706904","17.4","65","10.4"
"2025-12-07T12:20:09.468Z","12716925","17.4","65","10.4"
"2025-12-07T12:20:19.470Z","12726928","17.4","65","10.4"
"2025-12-07T12:20:29.486Z","12736943","17.4","65","10.4"
"2025-12-07T12:20:39.507Z","12746955","17.4","65","10.4"
"2025-12-07T12:20:49.511Z","12756968","17.4","65","10.4"
"2025-12-07T12:20:59.533Z","12766972","17.4","65","10.4"
"2025-12-07T12:21:09.522Z","12776979","17.4","65","10.4"
"2025-12-07T12:21:19.535Z","12786992","17.4","65","10.4"
"2025-12-07T12:21:29.546Z","12797003","17.4","65","10.4"
"2025-12-07T12:21:39.563Z","12807012","17.4","65","10.4"
"2025-12-07T12:21:49.558Z","12817015","17.4","65","10.4"
"2025-12-07T12:21:59.567Z","12827024","17.4","65","10.4"
"2025-12-07T12:22:09.585Z","12837041","17.4","65","10.4"
"2025-12-07T12:22:28.340Z","12855793","17.4","65","10.4"
"2025-12-07T12:22:38.325Z","12865782","17.4","65","10.4"
"2025-12-07T12:22:48.336Z","12875793","17.4","65","10.4"
"2025-12-07T12:22:58.339Z","12885797","17.4","65","10.4"
"2025-12-07T12:23:08.363Z","12895820","17.4","65","10.4"
"2025-12-07T12:23:18.362Z","12905819","17.4","65","10.4"
"2025-12-07T12:23:28.376Z","12915833","17.4","65","10.4"
"2025-12-07T12:23:38.384Z","12925841","17.4","65","10.4"
"2025-12-07T12:23:48.403Z","12935860","17.4","65","10.4"
"2025-12-07T12:23:58.397Z","12945854","17.4","65","10.4"
"2025-12-07T12:24:08.414Z","12955872","17.4","65","10.4"
"2025-12-07T12:24:18.408Z","12965867","17.4","65","10.4"
"2025-12-07T12:24:28.409Z","12975868","17.4","65","10.4"
"2025-12-07T12:24:38.422Z","12985881","17.4","65","10.4"
"2025-12-07T12:24:48.422Z","12995881","17.4","65","10.4"
"2025-12-07T12:24:58.442Z","13005901","17.4","65","10.4"
"2025-12-07T12:25:08.469Z","13015908","17.4","65","10.4"
"2025-12-07T12:25:18.464Z","13025923","17.4","65","10.4"
"2025-12-07T12:25:28.492Z","13035951","17.4","65","10.4"
"2025-12-07T12:25:38.486Z","13045943","17.4","65","10.4"
"2025-12-07T12:25:48.477Z","13055935","17.4","65","10.4"
"2025-12-07T12:25:58.495Z","13065953","17.4","65","10.4"
"2025-12-07T12:26:08.504Z","13075961","17.4","65","10.4"
"2025-12-07T12:26:18.530Z","13085980","17.4","65","10.4"
"2025-12-07T12:26:28.546Z","13095987","17.4","65","10.4"
"2025-12-07T12:26:38.539Z","13105998","17.4","65","10.4"
"2025-12-07T12:26:48.629Z","13116087","17.4","65","10.4"
"2025-12-07T12:26:58.665Z","13126124","17.4","65","10.4"
"2025-12-07T12:27:08.563Z","13136016","17.4","65","10.4"
"2025-12-07T12:27:18.633Z","13146089","17.4","65","10.4"
"2025-12-07T12:27:28.574Z","13156033","17.4","65","10.4"
"2025-12-07T12:27:38.702Z","13166162","17.4","65","10.4"
"2025-12-07T12:27:48.634Z","13176093","17.4","65","10.4"
"2025-12-07T12:27:58.603Z","13186054","17.4","65","10.4"
"2025-12-07T12:28:08.705Z","13196165","17.4","65","10.4"
"2025-12-07T12:28:18.627Z","13206070","17.4","65","10.4"
"2025-12-07T12:28:28.674Z","13216133","17.4","65","10.4"
"2025-12-07T12:28:38.649Z","13226109","17.4","65","10.4"
"2025-12-07T12:28:48.648Z","13236107","17.4","65","10.4"
"2025-12-07T12:28:58.672Z","13246131","17.4","65","10.4"
"2025-12-07T12:29:08.657Z","13256116","17.4","65","10.4"
"2025-12-07T12:29:18.667Z","13266126","17.4","65","10.4"
"2025-12-07T12:31:55.746Z","13423202","17.4","65","10.4"
"2025-12-07T12:32:05.729Z","13433190","17.4","65","10.4"
"2025-12-07T12:32:15.741Z","13443201","17.4","65","10.4"
"2025-12-07T12:32:25.737Z","13453198","17.4","65","10.4"
"2025-12-07T12:32:35.765Z","13463225","17.4","65","10.4"
"2025-12-07T12:32:45.762Z","13473222","17.4","65","10.4"
"2025-12-07T12:32:55.780Z","13483240","17.4","65","10.4"
"2025-12-07T12:33:05.777Z","13493237","17.4","65","10.4"
"2025-12-07T12:33:15.908Z","13503368","17.4","65","10.4"
"2025-12-07T12:33:25.798Z","13513258","17.4","65","10.4"
"2025-12-07T12:33:35.818Z","13523279","17.4","65","10.4"
"2025-12-07T12:33:45.818Z","13533279","17.4","65","10.4"
"2025-12-07T12:33:55.843Z","13543303","17.4","65","10.4"
"2025-12-07T12:34:05.841Z","13553303","17.4","65","10.4"
"2025-12-07T12:34:15.856Z","13563317","17.4","65","10.4"
"2025-12-07T12:34:25.858Z","13573318","17.4","65","10.4"
"2025-12-07T12:34:35.880Z","13583341","17.4","65","10.4"
"2025-12-07T12:34:45.862Z","13593324","17.4","65","10.4"
"2025-12-07T12:34:55.868Z","13603329","17.4","65","10.4"
"2025-12-07T12:35:05.885Z","13613346","17.4","65","10.4"
"2025-12-07T12:35:15.883Z","13623344","17.4","65","10.4"
"2025-12-07T12:35:25.901Z","13633362","17.4","65","10.4"
"2025-12-07T12:35:35.900Z","13643362","17.4","65","10.4"
"2025-12-07T12:35:45.923Z","13653384","17.4","65","10.4"
"2025-12-07T12:35:55.918Z","13663380","17.4","65","10.4"
"2025-12-07T12:36:05.928Z","13673382","17.4","65","10.4"
"2025-12-07T12:36:15.928Z","13683389","17.4","65","10.4"
"2025-12-07T12:36:25.959Z","13693420","17.4","65","10.4"
"2025-12-07T12:36:35.940Z","13703402","17.4","65","10.4"
"2025-12-07T12:36:45.950Z","13713412","17.4","65","10.4"
"2025-12-07T12:36:55.971Z","13723433","17.4","65","10.4"
"2025-12-07T12:37:06.005Z","13733468","17.4","65","10.4"
"2025-12-07T12:37:15.980Z","13743442","17.4","65","10.4"
"2025-12-07T12:37:25.985Z","13753447","17.4","65","10.4"
"2025-12-07T12:37:36.008Z","13763470","17.4","65","10.4"
"2025-12-07T12:37:45.994Z","13773456","17.4","65","10.4"
"2025-12-07T12:37:55.998Z","13783460","17.4","65","10.4"
"2025-12-07T12:38:06.010Z","13793473","17.4","65","10.4"
"2025-12-07T12:38:16.051Z","13803512","17.4","65","10.4"
"2025-12-07T12:38:26.080Z","13813543","17.4","65","10.4"
"2025-12-07T12:38:36.015Z","13823478","17.4","65","10.4"
"2025-12-07T12:38:46.049Z","13833509","17.4","65","10.4"
"2025-12-07T12:38:56.027Z","13843489","17.4","65","10.4"
"2025-12-07T12:39:06.117Z","13853580","17.4","65","10.4"
"2025-12-07T12:39:16.050Z","13863512","17.4","65","10.4"
"2025-12-07T12:39:26.039Z","13873502","17.4","65","10.4"
"2025-12-07T12:39:36.041Z","13883503","17.4","65","10.4"
"2025-12-07T12:39:46.157Z","13893619","17.4","65","10.4"
"2025-12-07T12:39:56.053Z","13903515","17.4","65","10.4"
"2025-12-07T12:40:06.082Z","13913544","17.4","65","10.4"
"2025-12-07T12:40:16.162Z","13923624","17.4","65","10.4"
"2025-12-07T12:40:26.197Z","13933659","17.4","65","10.4"
"2025-12-07T12:40:36.129Z","13943592","17.4","65","10.4"
"2025-12-07T12:40:46.166Z","13953628","17.4","65","10.4"
"2025-12-07T12:40:56.120Z","13963577","17.4","65","10.4"
"2025-12-07T12:41:06.131Z","13973594","17.4","65","10.4"
"2025-12-07T12:41:16.127Z","13983590","17.4","65","10.4"
"2025-12-07T12:41:26.137Z","13993593","17.4","65","10.4"
"2025-12-07T12:41:36.144Z","14003607","17.4","65","10.4"
"2025-12-07T12:41:46.276Z","14013737","17.4","65","10.4"
"2025-12-07T12:41:56.151Z","14023615","17.4","65","10.4"
"2025-12-07T12:42:06.243Z","14033706","17.4","65","10.4"
"2025-12-07T12:42:16.295Z","14043758","17.4","65","10.4"
"2025-12-07T12:42:26.173Z","14053636","17.4","65","10.4"
"2025-12-07T12:42:36.246Z","14063709","17.4","65","10.4"
"2025-12-07T12:42:46.282Z","14073742","17.4","65","10.4"
"2025-12-07T12:42:56.317Z","14083779","17.4","65","10.4"
"2025-12-07T12:43:06.194Z","14093657","17.4","65","10.4"
"2025-12-07T12:43:16.206Z","14103668","17.4","65","10.4"
"2025-12-07T12:43:26.218Z","14113681","17.4","65","10.4"
"2025-12-07T12:43:36.214Z","14123678","17.4","65","10.4"
"2025-12-07T12:43:46.229Z","14133693","17.4","65","10.4"
"2025-12-07T12:43:56.235Z","14143699","17.4","65","10.4"
"2025-12-07T12:44:06.256Z","14153718","17.4","65","10.4"
"2025-12-07T12:44:16.250Z","14163715","17.4","65","10.4"
"2025-12-07T12:44:26.273Z","14173729","17.4","65","10.4"
"2025-12-07T12:44:36.264Z","14183728","17.4","65","10.4"
"2025-12-07T12:44:46.284Z","14193731","17.4","65","10.4"
"2025-12-07T12:44:56.271Z","14203735","17.4","65","10.4"
"2025-12-07T12:45:06.280Z","14213744","17.4","65","10.4"
"2025-12-07T12:45:16.299Z","14223763","17.4","65","10.4"
"2025-12-07T12:45:26.301Z","14233765","17.4","65","10.4"
"2025-12-07T12:45:36.311Z","14243775","17.4","65","10.4"
"2025-12-07T12:45:46.313Z","14253777","17.4","65","10.4"
"2025-12-07T12:45:56.335Z","14263799","17.4","65","10.4"
"2025-12-07T12:46:06.327Z","14273791","17.4","65","10.4"
"2025-12-07T12:46:16.331Z","14283795","17.4","65","10.4"
"2025-12-07T12:46:26.347Z","14293810","17.4","65","10.4"
"2025-12-07T12:46:36.338Z","14303802","17.4","65","10.4"
"2025-12-07T12:46:46.350Z","14313813","17.4","65","10.4"
"2025-12-07T12:46:56.351Z","14323815","17.4","65","10.4"
"2025-12-07T12:47:06.373Z","14333838","17.4","65","10.4"
"2025-12-07T12:47:16.357Z","14343821","17.4","65","10.4"
"2025-12-07T12:47:26.357Z","14353822","17.4","65","10.4"
"2025-12-07T12:47:36.380Z","14363845","17.4","65","10.4"
"2025-12-07T12:47:46.373Z","14373837","17.4","65","10.4"
"2025-12-07T12:47:56.387Z","14383846","17.4","65","10.4"
"2025-12-07T12:48:06.390Z","14393854","17.4","65","10.4"
"2025-12-07T12:48:16.416Z","14403880","17.4","65","10.4"
"2025-12-07T12:48:26.406Z","14413870","17.4","65","10.4"
"2025-12-07T12:48:36.433Z","14423897","17.4","65","10.4"
"2025-12-07T12:48:46.427Z","14433891","17.4","65","10.4"
"2025-12-07T12:48:56.428Z","14443893","17.4","65","10.4"
"2025-12-07T12:49:06.438Z","14453903","17.4","65","10.4"
"2025-12-07T12:49:16.441Z","14463905","17.4","65","10.4"
"2025-12-07T12:49:26.463Z","14473928","17.4","65","10.4"
"2025-12-07T12:49:36.463Z","14483928","17.4","65","10.4"
"2025-12-07T12:49:46.490Z","14493955","17.4","65","10.4"
"2025-12-07T12:49:56.481Z","14503946","17.4","65","10.4"
"2025-12-07T12:50:06.501Z","14513966","17.4","65","10.4"
"2025-12-07T12:50:16.496Z","14523960","17.4","65","10.4"
"2025-12-07T12:50:26.496Z","14533961","17.4","65","10.4"
"2025-12-07T12:50:36.504Z","14543969","17.4","65","10.4"
"2025-12-07T12:50:46.540Z","14554005","17.4","65","10.4"
"2025-12-07T12:50:56.526Z","14563991","17.4","65","10.4"
"2025-12-07T12:51:06.553Z","14574019","17.4","65","10.4"
"2025-12-07T12:51:16.546Z","14584010","17.4","65","10.4"
"2025-12-07T12:51:26.579Z","14594044","17.4","65","10.4"
"2025-12-07T12:51:36.561Z","14604026","17.4","65","10.4"
"2025-12-07T12:51:46.566Z","14614031","17.4","65","10.4"
"2025-12-07T12:51:56.590Z","14624055","17.4","65","10.4"
"2025-12-07T12:52:06.583Z","14634048","17.4","65","10.4"
"2025-12-07T12:52:16.603Z","14644067","17.4","65","10.4"
"2025-12-07T12:52:26.597Z","14654063","17.4","65","10.4"
"2025-12-07T12:52:36.626Z","14664091","17.4","65","10.4"
"2025-12-07T12:52:46.619Z","14674085","17.4","65","10.4"
"2025-12-07T12:52:56.635Z","14684100","17.4","65","10.4"
"2025-12-07T12:53:06.631Z","14694097","17.4","65","10.4"
"2025-12-07T12:53:16.667Z","14704131","17.4","65","10.4"
"2025-12-07T12:53:26.653Z","14714118","17.4","65","10.4"
